Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Married,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,8th year,10th Year,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Male,No,1.0,No,0.0,0.375,0.5625,0.38095238095238093,0.34895833333333326,0.0,0.0,0.375,0.4375,0.16666666666666666,0.30241935483870963,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,10.0,6.0,-0.75,0
Single,1st phase—general contingent,0.5714285714285714,Nursing,Daytime,Secondary education,Portuguese,Doctorate,Doctorate,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.625,0.625,0.5714285714285714,0.6346726190476191,0.0,0.0,0.75,0.5625,0.6666666666666666,0.5626344086021505,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,15.0,14.0,-0.8039682539682538,0
Single,Change in course,0.8571428571428571,Tourism,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.5,0.875,0.2857142857142857,0.53125,0.0,0.0,0.5,0.5625,0.3333333333333333,0.39919354838709664,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,12.0,7.0,-1.5,0
Single,Holders of other higher courses,0.2857142857142857,Nursing,Daytime,Higher education—degree,Portuguese,Secondary Education,Secondary Education,Skilled Industry Workers,Armed Forces,Yes,No,No,No,Male,No,0.3529411764705883,No,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,15.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Informatics Engineering,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.375,0.75,0.47619047619047616,0.6130952380952381,0.0,0.0,0.375,1.0,0.41666666666666663,0.7669354838709678,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,10.0,10.0,1.5142857142857142,0
Single,1st phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Education 3rd Cycle,Technicians & Professionals,Technicians & Professionals,No,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.375,0.375,0.47619047619047616,0.5416666666666665,0.0,0.0,0.375,0.8125,0.41666666666666663,0.4766129032258065,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,10.0,10.0,-0.7999999999999989,0
Single,Technological specialization diploma holders,0.2857142857142857,Agronomy,Daytime,Technological specialization course,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Armed Forces,Yes,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.5,0.4375,0.5714285714285714,0.6875,0.0,0.0,0.5,0.4375,0.5,0.7540322580645159,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,12.0,12.0,0.6666666666666661,0
Single,Over 23 years old,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Other Situation,Other Situation,No,No,Yes,No,Male,No,1.0,No,0.0,0.375,0.4375,0.19047619047619047,0.42708333333333326,0.0,0.0,0.375,0.5,0.16666666666666666,0.35080645161290314,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,10.0,4.0,-1.0,0
Divorced,Over 23 years old,0.5714285714285714,Advertising and Marketing Management,Daytime,Basic education 3rd cycle,Portuguese,General commerce course,Secondary Education,Other Situation,Other Situation,No,No,No,No,Male,No,1.0,No,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5625,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Unskilled Workers,Unskilled Workers,Yes,No,Yes,No,Female,Yes,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.4618055555555556,0.0,0.0,0.5,0.5,0.5,0.5806451612903226,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,12.0,12.0,1.041666666666666,0
Single,International student (bachelor),0.2857142857142857,Social Service,Daytime,Secondary education,Santomean,General commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,Yes,No,Male,No,0.2941176470588236,Yes,0.0,0.5,0.625,0.47619047619047616,0.42708333333333326,0.0,0.0,0.5,0.5,0.41666666666666663,0.5346774193548386,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,10.0,0.9000000000000004,0
Single,2nd phase—general contingent,0.8571428571428571,Communication Design,Daytime,Secondary education,Portuguese,Secondary Education,Master’s Degree,Administrative Staff,Scientific Specialists,No,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.5,0.375,0.5714285714285714,0.7048611111111109,0.0,0.0,0.5,0.5,0.5,0.5282258064516129,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,12.0,-1.8333333333333321,0
Married,Transfer,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Higher Education Degree,Bachelor’s Degree,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,0.588235294117647,No,0.0,0.0,0.125,0.19047619047619047,0.53125,0.0,0.0,0.375,0.375,0.16666666666666666,0.5443548387096774,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,7.0,4.0,0.0,0
Married,Over 23 years old,0.2857142857142857,Informatics Engineering,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Student,Service/Sales/Security,No,No,Yes,Yes,Male,No,0.7647058823529411,No,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,10.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,0.2857142857142857,Informatics Engineering,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,No,No,No,Yes,Male,No,1.0,No,0.0,0.375,0.4375,0.0,0.0,0.0,0.0,0.375,0.5,0.08333333333333333,0.39919354838709664,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled,10.0,1.0,3.6000000000000005,1
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Service/Sales/Security,Administrative Staff,Yes,No,No,No,Male,No,0.17647058823529416,No,0.0,0.5,0.875,0.19047619047619047,0.32291666666666674,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,2.0,-3.625000000000001,0
Single,2nd phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Service/Sales/Security,Yes,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.4618055555555556,0.0,0.0,0.5,0.375,0.5,0.6088709677419354,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,12.0,12.0,1.3333333333333321,0
Single,1st phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,12th Year—not completed,Basic Education 3rd Cycle,Administrative Staff,Administrative Staff,No,No,No,Yes,Male,Yes,0.5294117647058822,No,0.0,0.375,0.5625,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,10.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Skilled Industry Workers,No,No,No,Yes,Male,No,0.5294117647058822,No,0.0,0.375,0.3125,0.47619047619047616,0.5208333333333333,0.0,0.0,0.375,0.3125,0.41666666666666663,0.5346774193548386,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,10.0,10.0,0.0,0
Single,Over 23 years old,0.5714285714285714,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Unskilled Workers,No,No,No,No,Male,No,0.5294117647058822,No,0.0,0.375,0.3125,0.19047619047619047,0.32291666666666674,0.0,0.0,0.375,0.5625,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,10.0,2.0,-3.625000000000001,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,No,No,Yes,No,Male,No,0.8235294117647058,No,0.0,0.375,0.5625,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,10.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.8571428571428571,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Male,Yes,0.17647058823529416,No,0.0,1.0,0.75,1.0,0.7482638888888888,0.0,0.0,1.0,0.875,0.9166666666666666,0.7217741935483871,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,20.0,21.5,-0.25,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,7th Year (Old),Student,Student,Yes,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.4444444444444444,0.0,0.0,0.5,0.625,0.25,0.5604838709677419,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,12.0,9.0,1.0,0
Single,2nd phase—general contingent,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,2nd cycle general high school,Higher Education Degree,Skilled Industry Workers,Scientific Specialists,Yes,No,Yes,No,Male,No,0.3529411764705883,No,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,10.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Male,Yes,0.17647058823529416,No,0.0,0.625,0.875,0.09523809523809523,0.5833333333333333,0.0,0.0,0.625,0.9375,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Dropout,14.0,1.0,-6.125000000000001,0
Single,Change in institution/course,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,No,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.625,0.4375,0.6666666666666666,0.8604166666666666,0.0,0.0,1.0,0.6875,0.75,0.7873655913978496,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,17.0,16.0,-0.6488888888888873,0
Single,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,Yes,No,No,Yes,Male,No,0.7058823529411764,No,0.0,0.5,0.625,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,11.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Male,Yes,0.17647058823529416,No,0.0,0.5,0.375,0.5714285714285714,0.4965277777777777,0.0,0.0,0.5,0.5,0.3333333333333333,0.5685483870967741,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,12.0,10.0,0.5833333333333339,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,No,0.4117647058823528,No,0.0,0.625,0.4375,0.5714285714285714,0.6145833333333333,0.0,0.0,0.625,0.4375,0.5,0.621774193548387,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,14.0,12.0,0.0,0
Single,Over 23 years old,0.2857142857142857,Oral Hygiene,Daytime,Basic education 3rd cycle,Portuguese,Basic Edu 1st Cycle,Secondary Education,Technicians & Professionals,Skilled Industry Workers,No,No,No,Yes,Male,No,1.0,No,0.0,0.625,0.9375,0.0,0.0,0.0,0.0,0.625,0.8125,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Dropout,14.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,15.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.5714285714285714,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Basic Education 3rd Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,Yes,No,Male,Yes,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Higher Education Degree,Administrative Staff,Unskilled Workers,No,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.75,0.5,0.6666666666666666,0.6413690476190479,0.0,0.0,0.75,0.5,0.5833333333333333,0.6466589861751154,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,16.0,14.0,0.0,0
Married,Technological specialization diploma holders,0.2857142857142857,Informatics Engineering,Daytime,Technological specialization course,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,Yes,Yes,Male,No,1.0,No,0.0,0.625,0.9375,0.47619047619047616,0.7222222222222223,0.0,0.0,0.5,1.0,0.5,0.751099706744868,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled,13.0,11.0,0.30303030303030276,0
Single,Over 23 years old,0.2857142857142857,Agronomy,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Administrative Staff,No,No,No,Yes,Male,No,1.0,No,0.0,0.5,1.0,0.38095238095238093,0.47916666666666674,0.0,0.0,0.5,0.6875,0.25,0.33467741935483875,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,12.0,7.0,-1.666666666666666,0
Single,2nd phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,11.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Armed Forces,Service/Sales/Security,Yes,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,4.0,0.0,-0.5250000000000004,1
Married,Over 23 years old,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Other Admin Support,Metal Industry Workers,No,No,No,Yes,Female,No,1.0,No,0.0,0.625,0.6875,0.38095238095238093,0.453125,0.0,0.0,0.625,0.875,0.25,0.4693548387096774,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled,14.0,7.0,-0.025000000000000355,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Bachelor’s Degree,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.4375,0.5714285714285714,0.4982638888888886,0.0,0.0,0.625,0.4375,0.5,0.5137096774193547,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,14.0,12.0,0.0,0
Single,Technological specialization diploma holders,0.2857142857142857,Agronomy,Daytime,Technological specialization course,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,No,Male,No,0.7647058823529411,No,0.0,0.875,1.0,0.5714285714285714,0.4618055555555556,0.0,0.0,0.75,1.0,0.3333333333333333,0.39919354838709664,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,17.0,10.0,-0.8333333333333339,0
Married,Change in course,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Student,No,No,Yes,No,Male,No,1.0,No,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,8.0,0.0,-0.5250000000000004,1
Single,Ordinance No. 854-B/99,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Cape Verdean,Bachelor’s Degree,Basic Education 3rd Cycle,Scientific Specialists,Machine Operators,No,No,No,Yes,Female,No,0.05882352941176472,Yes,0.0,0.5,0.5,0.5714285714285714,0.7916666666666665,0.0,0.0,0.5,0.625,0.41666666666666663,0.7217741935483871,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,11.0,-0.6666666666666661,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Cannot read/write,Master’s (2nd cycle),Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.75,0.5,0.7619047619047619,0.6286458333333333,0.0,0.0,0.75,0.5,0.6666666666666666,0.6348387096774194,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,16.0,16.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Technical-professional course,Administrative Staff,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.5,0.38095238095238093,0.6354166666666665,0.0,0.0,0.375,0.5625,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,10.0,4.0,-6.625000000000001,0
